Scryfall ID,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,keywords,legalities,games,reserved,uri,is_permanent,is_dual_face,is_historic,is_legendary,is_creature,front_types,front_subtypes,back_types,back_subtypes,produced_mana,edhrec_rank,penny_rank,back_oracle_text,back_mana_cost,back_colors,back_power,back_toughness
272e317c-55c4-43b2-91aa-3e0009cfd7d5,{2}{R}{R},4.0,Creature — Elemental,"Whenever an opponent is dealt noncombat damage, creatures you control get +1/+0 until end of turn.",3,3,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/2/7/272e317c-55c4-43b2-91aa-3e0009cfd7d5.jpg?1592518179,False,False,False,False,True,['Creature'],['Elemental'],[],[],,20479.0,,,,,,
6989018c-37b1-4282-a4af-9cc97f160b4d,{5}{R},6.0,Creature — Elephant,"Trample
Whenever Oliphaunt attacks, another target creature you control gets +2/+0 and gains trample until end of turn.
Mountaincycling {1} ({1}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",6,4,['R'],"['Mountaincycling', 'Landcycling', 'Trample', 'Typecycling', 'Cycling']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/6/9/6989018c-37b1-4282-a4af-9cc97f160b4d.jpg?1687210982,False,False,False,False,True,['Creature'],['Elephant'],[],[],,5278.0,186.0,,,,,
f2e6428f-5c78-45f7-9bf9-eb4de63325d5,{R},1.0,Instant,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Burst Lightning deals 2 damage to any target. If this spell was kicked, it deals 4 damage instead.",,,['R'],['Kicker'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/f/2/f2e6428f-5c78-45f7-9bf9-eb4de63325d5.jpg?1562269259,False,False,False,False,False,['Instant'],[],[],[],,13345.0,23.0,,,,,
32aa6e33-221f-414c-9b51-850d97a7e051,{R},1.0,Instant,"Choose target creature or planeswalker. You get {E}{E}{E} (three energy counters), then you may pay any amount of {E}. Galvanic Discharge deals that much damage to that permanent.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/3/2/32aa6e33-221f-414c-9b51-850d97a7e051.jpg?1717012186,False,False,False,False,False,['Instant'],[],[],[],,10250.0,,,,,,
77c6fa74-5543-42ac-9ead-0e890b188e99,{R},1.0,Instant,Lightning Bolt deals 3 damage to any target.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'banned', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/7/77c6fa74-5543-42ac-9ead-0e890b188e99.jpg?1706239968,False,False,False,False,False,['Instant'],[],[],[],,186.0,,,,,,
c1466ae6-9dbc-4ead-844b-9b1ba7274baf,{1}{R},2.0,Instant,"Choose one —
• Abrade deals 3 damage to target creature.
• Destroy target artifact.",,,['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/1/c1466ae6-9dbc-4ead-844b-9b1ba7274baf.jpg?1721429127,False,False,False,False,False,['Instant'],[],[],[],,169.0,177.0,,,,,
b8397d13-eeaf-4b4e-b3cd-9a9ac231873a,{1}{R},2.0,Instant,"As an additional cost to cast this spell, sacrifice an artifact or creature.
Improvised Club deals 4 damage to any target.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/b/8/b8397d13-eeaf-4b4e-b3cd-9a9ac231873a.jpg?1687695211,False,False,False,False,False,['Instant'],[],[],[],,15484.0,,,,,,
f23dff46-e040-4cba-890a-97c2899701f2,{1}{R},2.0,Instant,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/f/2/f23dff46-e040-4cba-890a-97c2899701f2.jpg?1562378497,False,False,False,False,False,['Instant'],[],[],[],,11984.0,175.0,,,,,
7d541125-bfb8-4f88-8bf3-ad7b6af7ad1d,{1}{R},2.0,Instant,Lightning Strike deals 3 damage to any target.,,,['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/d/7d541125-bfb8-4f88-8bf3-ad7b6af7ad1d.jpg?1673307449,False,False,False,False,False,['Instant'],[],[],[],,4081.0,1119.0,,,,,
44c5f884-d071-40c2-bb2c-925dc2197ea3,{1}{R},2.0,Instant,Searing Spear deals 3 damage to any target.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/4/4/44c5f884-d071-40c2-bb2c-925dc2197ea3.jpg?1592765729,False,False,False,False,False,['Instant'],[],[],[],,13759.0,912.0,,,,,
d00d618d-abad-475b-b938-e111282ea1c3,{2}{R},3.0,Instant,"Creatures you control get +2/+0 until end of turn. If you control a modified creature, draw a card. (Equipment, Auras you control, and counters are modifications.)",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/d/0/d00d618d-abad-475b-b938-e111282ea1c3.jpg?1654567513,False,False,False,False,False,['Instant'],[],[],[],,13288.0,9941.0,,,,,
254fc64a-9734-44a6-8869-ab03512f1a99,{2}{R},3.0,Instant,"Creatures you control get +2/+0 until end of turn. Whenever a nontoken creature you control dies this turn, create a 1/1 black Rat creature token with ""This creature can't block.""",,,['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/2/5/254fc64a-9734-44a6-8869-ab03512f1a99.jpg?1692938235,False,False,False,False,False,['Instant'],[],[],[],,10443.0,,,,,,
dabae267-54fa-4e6d-8f7d-15152fe37397,{2}{R}{R},4.0,Instant,"Sulfurous Blast deals 2 damage to each creature and each player. If you cast this spell during your main phase, Sulfurous Blast deals 3 damage to each creature and each player instead.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/a/dabae267-54fa-4e6d-8f7d-15152fe37397.jpg?1689998244,False,False,False,False,False,['Instant'],[],[],[],,14253.0,5893.0,,,,,
a0ab67cc-b553-4451-9cda-0e5fe3303940,{4}{R}{R},6.0,Instant,"You may sacrifice two Mountains rather than pay this spell's mana cost.
Fireblast deals 4 damage to any target.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/a/0/a0ab67cc-b553-4451-9cda-0e5fe3303940.jpg?1675199963,False,False,False,False,False,['Instant'],[],[],[],,14327.0,,,,,,
2105a0d9-ea2e-4ffc-be08-424b5617205d,{R},1.0,Sorcery,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/2/1/2105a0d9-ea2e-4ffc-be08-424b5617205d.jpg?1675199906,False,False,False,False,False,['Sorcery'],[],[],[],,5297.0,17.0,,,,,
afcb3819-ef19-43a9-852a-029d4b5ecc3b,{R},1.0,Sorcery,"Draw two cards, then discard two cards.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,['R'],['Flashback'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'banned', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/a/f/afcb3819-ef19-43a9-852a-029d4b5ecc3b.jpg?1717190443,False,False,False,False,False,['Sorcery'],[],[],[],,91.0,40.0,,,,,
df45a43e-a5b7-4fd4-873b-7b3c021be198,{X}{R},1.0,Sorcery,"This spell costs {1} more to cast for each target beyond the first.
Fireball deals X damage divided evenly, rounded down, among any number of targets.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/d/f/df45a43e-a5b7-4fd4-873b-7b3c021be198.jpg?1674136553,False,False,False,False,False,['Sorcery'],[],[],[],,3754.0,5878.0,,,,,
882b8f98-ee51-4c94-a3eb-c79eb2b50d78,{R},1.0,Sorcery,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,['R'],['Flashback'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/8/8/882b8f98-ee51-4c94-a3eb-c79eb2b50d78.jpg?1562201821,False,False,False,False,False,['Sorcery'],[],[],[],,13524.0,810.0,,,,,
15affc1b-2ebb-4934-87a2-10e89eafe894,{R},1.0,Sorcery,Flame Slash deals 4 damage to target creature.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/1/5/15affc1b-2ebb-4934-87a2-10e89eafe894.jpg?1576382839,False,False,False,False,False,['Sorcery'],[],[],[],,6293.0,484.0,,,,,
6943c07f-ab0d-4f5a-bbe9-c0a83dc98546,{1}{R},2.0,Sorcery,"Exile the top two cards of your library. Until the end of your next turn, you may play those cards.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/6/9/6943c07f-ab0d-4f5a-bbe9-c0a83dc98546.jpg?1643591880,False,False,False,False,False,['Sorcery'],[],[],[],,1883.0,293.0,,,,,
9a47999c-12d5-4e1a-a9c1-40a1757007f1,{1}{R},2.0,Sorcery,"Exile the top two cards of your library. Until the end of your next turn, you may play those cards.",,,['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/9/a/9a47999c-12d5-4e1a-a9c1-40a1757007f1.jpg?1682204603,False,False,False,False,False,['Sorcery'],[],[],[],,1966.0,1568.0,,,,,
4ccd0ada-92b2-48f3-b5ae-96346fc138b6,{2}{R},3.0,Sorcery,"Rift Bolt deals 3 damage to any target.
Suspend 1—{R} (Rather than cast this card from your hand, you may pay {R} and exile it with a time counter on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost.)",,,['R'],['Suspend'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/c/4ccd0ada-92b2-48f3-b5ae-96346fc138b6.jpg?1673147890,False,False,False,False,False,['Sorcery'],[],[],[],,11388.0,340.0,,,,,
43ca8f80-e9ed-483f-a8a7-ad6149811df9,{2}{R},3.0,Sorcery,"Spectacle {R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)
Skewer the Critics deals 3 damage to any target.",,,['R'],['Spectacle'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/3/43ca8f80-e9ed-483f-a8a7-ad6149811df9.jpg?1702429529,False,False,False,False,False,['Sorcery'],[],[],[],,8182.0,548.0,,,,,
ca75d458-4947-4075-89b6-e93936c67370,{2}{R},3.0,Enchantment,"Whenever a creature you control with power 2 or less attacks, Raid Bombardment deals 1 damage to the player or planeswalker that creature is attacking.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/a/ca75d458-4947-4075-89b6-e93936c67370.jpg?1547517351,False,False,False,False,False,['Enchantment'],[],[],[],,3659.0,4967.0,,,,,
4b81165e-f091-4211-8b47-5ea6868b0d4c,{G},1.0,Creature — Elf Druid,{T}: Untap target Forest.,1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/b/4b81165e-f091-4211-8b47-5ea6868b0d4c.jpg?1562435427,False,False,False,False,True,['Creature'],"['Elf', 'Druid']",[],[],,393.0,1001.0,,,,,
75918859-c93f-41b4-9ad0-a4a96c389f0d,{G},1.0,Creature — Elf Druid,{T}: Add {G}.,1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/5/75918859-c93f-41b4-9ad0-a4a96c389f0d.jpg?1689998466,False,False,False,False,True,['Creature'],"['Elf', 'Druid']",[],[],['G'],89.0,277.0,,,,,
3b551403-47dd-4c2b-95c8-0e2e674d6fcf,{G},1.0,Creature — Human Ooze,"Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)
Remove two +1/+1 counters from Experiment One: Regenerate Experiment One. (The next time this creature would be destroyed, instead tap it, remove it from combat, and heal all damage on it.)",1,1,['G'],['Evolve'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/3/b/3b551403-47dd-4c2b-95c8-0e2e674d6fcf.jpg?1702429553,False,False,False,False,True,['Creature'],"['Human', 'Ooze']",[],[],,7707.0,1355.0,,,,,
73542493-cd0b-4bb7-a5b8-8f889c76e4d6,{G},1.0,Creature — Elf Druid,{T}: Add {G}.,1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/3/73542493-cd0b-4bb7-a5b8-8f889c76e4d6.jpg?1605281272,False,False,False,False,True,['Creature'],"['Elf', 'Druid']",[],[],['G'],63.0,220.0,,,,,
